sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
54.0,7,7,4.0,2.0,1.0,2403.0,1,1,2,1.0,1.0,4.95
57.0,3,2,0.0,0.0,1.0,2160.0,0,0,1,0.0,1.0,7.0
78.0,3,3,1.0,3.0,0.0,1568.0,0,0,1,1.0,0.0,1.0
76.0,2,2,2.0,3.0,0.0,581.0,0,0,1,1.0,1.0,0.06
79.0,2,2,1.0,0.0,1.0,225.0,0,0,1,0.0,1.0,0.27
105.0,3,2,3.0,1.0,0.0,1661.0,0,0,1,0.0,1.0,0.09
11.0,3,3,3.0,3.0,0.0,1579.0,0,0,1,1.0,2.0,1.0
97.0,2,2,4.0,3.0,0.0,1491.0,0,1,1,1.0,2.0,1.0
101.0,3,3,3.0,1.0,0.0,1944.0,0,0,1,0.0,1.0,1.0
30.0,5,5,2.0,0.0,1.0,3375.0,0,0,2,1.0,1.0,9.9
41.0,3,4,3.0,1.0,0.0,2820.0,0,0,0,0.0,0.0,4.0
79.0,2,2,2.0,2.0,1.0,1440.0,0,0,1,0.0,1.0,2.0
39.0,5,6,3.0,1.0,1.0,4950.0,1,0,1,0.0,2.0,10.0
95.0,2,2,3.0,3.0,0.0,1300.0,0,0,2,1.0,2.0,0.09
101.0,2,2,0.0,1.0,0.0,1103.0,0,0,1,0.0,1.0,0.08
103.0,3,3,4.0,3.0,0.0,1645.0,0,0,2,1.0,0.0,1.0
92.0,3,3,4.0,3.0,0.0,1750.0,1,0,0,0.0,0.0,2.0
75.0,3,4,3.0,3.0,0.0,2225.0,1,1,2,2.0,0.0,3.0
55.0,4,5,3.0,0.0,0.0,3356.0,1,0,0,0.0,2.0,3.0
88.0,3,2,2.0,0.0,0.0,1472.0,0,0,1,1.0,2.0,0.08
11.0,3,2,0.0,3.0,1.0,2360.0,0,0,1,0.0,1.0,1.55
11.0,3,4,3.0,3.0,0.0,1860.0,1,1,1,0.0,0.0,2.0
96.0,1,1,1.0,1.0,0.0,500.0,0,0,2,0.0,0.0,0.03
92.0,4,4,4.0,0.0,0.0,2527.0,1,0,1,1.0,0.0,3.0
11.0,3,3,2.0,0.0,0.0,2576.0,1,0,2,1.0,2.0,2.0
11.0,3,3,2.0,0.0,0.0,1910.0,1,0,1,1.0,1.0,1.0
80.0,3,5,3.0,1.0,0.0,2167.0,0,0,1,1.0,1.0,1.0
17.0,4,4,4.0,4.0,0.0,2553.0,1,0,1,1.0,2.0,2.0
92.0,3,4,4.0,3.0,0.0,2315.0,1,0,0,2.0,2.0,2.0
43.0,2,2,1.0,3.0,0.0,850.0,0,0,2,2.0,2.0,0.03
97.0,3,4,2.0,3.0,0.0,1900.0,1,0,2,2.0,2.0,1.0
50.0,4,4,4.0,3.0,0.0,2398.0,0,0,2,1.0,1.0,2.0
2.0,3,2,4.0,0.0,0.0,1696.0,0,0,1,0.0,2.0,0.06
9.0,2,2,4.0,1.0,0.0,1236.0,0,0,1,1.0,0.0,0.08
4.0,3,3,3.0,3.0,0.0,1413.0,1,0,1,0.0,2.0,1.0
101.0,1,1,1.0,1.0,0.0,430.0,0,0,1,1.0,2.0,0.02
4.0,2,2,3.0,0.0,0.0,1368.0,0,0,1,0.0,0.0,1.0
34.0,3,4,3.0,0.0,1.0,3500.0,0,0,2,0.0,2.0,0.9
15.0,4,4,4.0,4.0,0.0,3056.0,0,0,1,1.0,2.0,4.0
13.0,2,2,0.0,3.0,1.0,450.0,0,0,1,0.0,1.0,0.24
14.0,2,2,2.0,3.0,0.0,73.0,0,0,1,0.0,1.0,1.0
107.0,2,2,2.0,3.0,0.0,507.0,0,0,1,1.0,0.0,0.02
99.0,3,3,3.0,1.0,0.0,1652.0,0,0,1,1.0,0.0,1.0
105.0,3,2,3.0,0.0,0.0,1333.0,0,0,2,0.0,2.0,0.06
31.0,3,3,2.0,0.0,1.0,1350.0,1,0,1,1.0,1.0,4.5
102.0,3,3,1.0,3.0,1.0,558.0,0,0,1,0.0,1.0,0.6
6.0,2,2,0.0,3.0,0.0,1259.0,0,0,1,0.0,0.0,0.09
33.0,6,7,4.0,0.0,1.0,3240.0,1,1,1,1.0,2.0,9.0
107.0,3,3,4.0,3.0,0.0,1750.0,0,0,1,0.0,0.0,0.09
81.0,3,3,4.0,1.0,0.0,1900.0,1,0,1,1.0,2.0,1.0
110.0,4,3,3.0,2.0,0.0,2007.0,1,0,2,0.0,1.0,1.0
96.0,2,2,3.0,3.0,0.0,1361.0,0,0,2,0.0,2.0,1.0
53.0,4,4,3.0,3.0,1.0,576.0,0,0,1,0.0,2.0,0.99
62.0,3,3,2.0,1.0,1.0,1620.0,1,0,2,1.0,2.0,1.64
73.0,3,3,3.0,4.0,0.0,16667.0,0,0,1,1.0,0.0,3.0
8.0,3,4,4.0,3.0,0.0,1186.0,1,0,1,2.0,2.0,1.0
65.0,3,4,3.0,2.0,0.0,21640.0,1,0,2,0.0,2.0,4.0
73.0,3,3,3.0,0.0,0.0,3027.0,1,0,2,1.0,0.0,6.0
55.0,3,3,3.0,3.0,0.0,1865.0,0,0,1,0.0,1.0,2.0
96.0,2,2,2.0,3.0,0.0,1018.0,0,0,1,1.0,0.0,0.04
93.0,2,2,2.0,3.0,0.0,1202.0,0,0,2,1.0,0.0,0.08
103.0,3,3,4.0,3.0,0.0,1600.0,0,0,1,1.0,2.0,1.0
30.0,9,9,4.0,2.0,1.0,2844.0,0,0,1,1.0,2.0,9.5
8.0,3,4,4.0,3.0,0.0,1186.0,1,0,1,0.0,0.0,1.0
81.0,2,2,3.0,1.0,0.0,1400.0,0,0,1,1.0,2.0,1.0
94.0,3,3,3.0,0.0,0.0,1677.0,0,0,1,0.0,0.0,1.0
25.0,4,4,4.0,0.0,1.0,2400.0,1,0,1,0.0,1.0,4.0
18.0,2,2,1.0,3.0,0.0,1100.0,0,0,2,0.0,1.0,0.07
73.0,4,4,4.0,3.0,0.0,19751.0,1,0,1,1.0,1.0,3.0
95.0,4,4,3.0,3.0,0.0,2000.0,1,0,1,1.0,2.0,1.0
55.0,3,3,3.0,2.0,0.0,1556.0,1,0,1,0.0,2.0,1.0
54.0,3,3,3.0,2.0,0.0,1600.0,0,0,2,1.0,1.0,1.0
97.0,2,2,2.0,3.0,0.0,1822.0,1,0,1,1.0,2.0,1.0
105.0,3,4,3.0,3.0,0.0,1805.0,1,0,2,1.0,0.0,1.0
111.0,2,2,2.0,3.0,0.0,789.0,0,0,0,0.0,2.0,0.04
16.0,2,2,3.0,3.0,0.0,14517.0,1,1,2,1.0,2.0,3.0
4.0,3,4,3.0,3.0,0.0,1710.0,1,0,1,2.0,2.0,1.0
9.0,2,2,4.0,3.0,0.0,1201.0,0,0,1,2.0,0.0,0.07
72.0,3,3,4.0,4.0,0.0,2667.0,0,0,1,1.0,1.0,3.0
17.0,3,4,3.0,1.0,0.0,2600.0,1,0,1,2.0,0.0,3.0
1.0,4,5,4.0,1.0,0.0,5249.0,1,0,1,0.0,1.0,5.0
34.0,1,1,1.0,3.0,1.0,480.0,0,0,1,0.0,1.0,0.37
105.0,4,4,3.0,1.0,0.0,1828.0,0,0,1,0.0,0.0,1.0
8.0,3,4,4.0,3.0,0.0,1345.0,1,0,1,2.0,2.0,1.0
6.0,2,2,2.0,3.0,0.0,1403.0,0,0,1,1.0,0.0,1.0
95.0,3,3,2.0,3.0,0.0,1972.0,0,0,2,1.0,1.0,1.0
6.0,3,4,4.0,3.0,0.0,2072.0,1,0,1,2.0,0.0,1.0
44.0,3,3,3.0,4.0,0.0,1250.0,0,0,1,0.0,2.0,1.0
57.0,5,7,4.0,3.0,1.0,5850.0,1,0,2,2.0,1.0,12.25
101.0,3,3,3.0,4.0,0.0,867.0,0,0,1,0.0,1.0,1.0
74.0,3,4,4.0,0.0,0.0,16584.0,1,0,2,1.0,1.0,3.0
43.0,2,3,4.0,3.0,0.0,1300.0,0,0,1,1.0,2.0,0.08
81.0,3,3,4.0,3.0,0.0,1339.0,0,0,1,1.0,1.0,0.09
57.0,5,5,3.0,0.0,1.0,3240.0,1,0,1,0.0,1.0,10.55
25.0,2,2,2.0,3.0,0.0,800.0,0,0,1,0.0,2.0,0.03
35.0,2,2,1.0,3.0,0.0,600.0,0,0,1,1.0,2.0,0.02
78.0,3,3,1.0,3.0,0.0,1392.0,0,0,1,1.0,0.0,1.0
75.0,3,4,3.0,3.0,0.0,2100.0,1,0,2,0.0,0.0,3.0
6.0,3,4,3.0,3.0,0.0,2090.0,1,0,2,2.0,0.0,2.0
54.0,4,5,4.0,1.0,0.0,3444.0,1,0,1,1.0,2.0,4.0
14.0,2,1,1.0,3.0,0.0,543.0,0,0,1,0.0,1.0,0.02
97.0,3,4,4.0,3.0,0.0,2026.0,1,0,1,2.0,2.0,2.0
75.0,3,3,4.0,0.0,0.0,2236.0,1,0,2,2.0,0.0,2.0
78.0,3,3,1.0,3.0,0.0,1419.0,0,0,1,1.0,0.0,1.0
77.0,2,2,2.0,3.0,0.0,1250.0,0,0,2,0.0,0.0,1.0
2.0,3,3,4.0,0.0,0.0,2944.0,1,0,1,0.0,2.0,1.0
17.0,3,3,3.0,3.0,0.0,2014.0,0,0,1,1.0,2.0,2.0
9.0,2,2,3.0,3.0,0.0,1388.0,0,0,1,1.0,2.0,1.0
63.0,4,4,4.0,2.0,0.0,2000.0,0,0,2,1.0,2.0,1.0
5.0,2,2,3.0,0.0,0.0,1288.0,0,0,1,0.0,2.0,1.0
75.0,3,3,3.0,3.0,0.0,2724.0,1,0,1,1.0,0.0,3.0
105.0,3,4,4.0,3.0,0.0,1804.0,1,0,2,2.0,0.0,1.0
107.0,2,2,2.0,1.0,0.0,571.0,0,0,1,0.0,0.0,0.04
78.0,2,2,2.0,4.0,0.0,991.0,0,0,1,0.0,2.0,0.07
73.0,3,3,4.0,3.0,0.0,1493.0,1,0,1,2.0,2.0,2.0
10.0,3,4,2.0,1.0,0.0,22614.0,0,0,1,1.0,0.0,3.0
89.0,2,2,4.0,1.0,0.0,1172.0,0,0,1,0.0,2.0,0.08
78.0,3,2,4.0,3.0,0.0,1326.0,0,0,2,1.0,1.0,0.09
73.0,3,3,3.0,3.0,0.0,1833.0,1,1,2,1.0,2.0,2.0
47.0,4,4,2.0,2.0,1.0,1440.0,0,0,1,0.0,1.0,2.35
43.0,3,3,3.0,3.0,0.0,1435.0,0,0,1,1.0,2.0,0.09
89.0,3,3,3.0,3.0,0.0,1423.0,0,0,1,2.0,2.0,1.0
105.0,4,5,4.0,3.0,0.0,1805.0,1,0,1,0.0,2.0,0.09
111.0,2,2,2.0,1.0,0.0,605.0,0,0,1,1.0,2.0,0.02
102.0,4,3,1.0,2.0,1.0,200.0,0,0,1,0.0,1.0,1.1
103.0,3,4,3.0,3.0,0.0,1765.0,1,0,1,2.0,2.0,0.09
8.0,1,1,1.0,1.0,0.0,778.0,0,0,1,1.0,0.0,0.04
11.0,3,3,2.0,3.0,0.0,2303.0,1,0,1,2.0,2.0,1.0
75.0,3,3,3.0,3.0,0.0,1853.0,0,1,0,2.0,1.0,2.0
1.0,4,5,4.0,1.0,0.0,5249.0,1,0,1,2.0,0.0,5.0
109.0,2,2,2.0,1.0,0.0,502.0,0,0,1,1.0,0.0,0.03
56.0,6,5,2.0,2.0,1.0,2250.0,1,0,0,2.0,2.0,3.5
95.0,1,1,1.0,3.0,0.0,520.0,0,0,0,1.0,2.0,0.04
103.0,3,3,2.0,3.0,0.0,1562.0,0,0,1,1.0,0.0,1.0
79.0,3,3,2.0,2.0,1.0,2250.0,0,0,1,0.0,1.0,3.1
43.0,3,3,3.0,4.0,0.0,1647.0,0,0,1,0.0,2.0,1.0
39.0,3,2,4.0,4.0,0.0,118.0,0,0,1,1.0,0.0,1.0
93.0,3,4,4.0,4.0,0.0,1774.0,0,0,1,1.0,2.0,1.0
69.0,3,3,3.0,0.0,0.0,1538.0,0,0,2,1.0,0.0,2.0
86.0,3,3,2.0,4.0,0.0,1672.0,0,0,1,1.0,1.0,1.0
17.0,3,3,4.0,3.0,0.0,1890.0,0,0,1,2.0,2.0,2.0
81.0,2,2,3.0,1.0,0.0,1400.0,0,0,1,1.0,2.0,1.0
19.0,4,5,2.0,2.0,1.0,4950.0,0,0,1,0.0,1.0,4.5
101.0,3,3,2.0,4.0,0.0,1581.0,0,0,1,1.0,2.0,1.0
73.0,2,2,3.0,4.0,0.0,1592.0,0,0,1,0.0,2.0,2.0
33.0,3,3,2.0,0.0,0.0,2983.0,1,0,1,0.0,2.0,6.0
8.0,3,3,0.0,3.0,0.0,2450.0,0,0,1,1.0,0.0,3.0
57.0,3,4,2.0,3.0,0.0,2700.0,1,0,2,2.0,0.0,2.0
55.0,3,3,3.0,0.0,0.0,2178.0,0,0,1,1.0,2.0,1.0
105.0,3,2,3.0,3.0,0.0,2350.0,0,0,1,0.0,1.0,1.0
33.0,4,3,2.0,0.0,0.0,2488.0,1,0,1,0.0,2.0,7.0
53.0,9,9,4.0,3.0,1.0,4650.0,1,0,2,1.0,2.0,5.25
73.0,3,3,3.0,3.0,0.0,1493.0,1,0,2,2.0,1.0,2.0
31.0,4,4,3.0,0.0,1.0,1800.0,1,0,1,1.0,1.0,5.5
57.0,4,4,2.0,2.0,1.0,2160.0,1,0,1,0.0,1.0,7.0
70.0,3,3,3.0,4.0,0.0,15059.0,0,0,1,0.0,2.0,4.0
30.0,5,5,4.0,2.0,1.0,1800.0,1,1,2,1.0,2.0,6.5
18.0,4,4,2.0,3.0,1.0,360.0,0,0,1,0.0,2.0,0.53
39.0,3,3,4.0,1.0,0.0,1697.0,0,0,2,0.0,2.0,1.0
6.0,4,4,2.0,0.0,1.0,1667.0,0,0,2,0.0,2.0,0.45
43.0,2,2,2.0,1.0,0.0,667.0,0,0,1,0.0,2.0,0.04
8.0,3,4,4.0,3.0,0.0,1186.0,1,0,1,2.0,2.0,1.0
9.0,2,2,2.0,3.0,0.0,543.0,0,0,1,0.0,2.0,0.02
111.0,2,2,1.0,3.0,0.0,535.0,0,0,1,1.0,2.0,0.02
108.0,2,2,2.0,1.0,0.0,733.0,0,0,1,1.0,2.0,0.04
104.0,2,2,2.0,3.0,0.0,1186.0,0,0,0,1.0,0.0,0.09
61.0,3,3,4.0,0.0,0.0,1700.0,0,0,2,1.0,2.0,1.0
9.0,2,2,2.0,3.0,0.0,543.0,0,0,1,0.0,2.0,0.02
101.0,3,3,2.0,1.0,0.0,1581.0,0,0,1,0.0,1.0,1.0
59.0,5,5,4.0,0.0,0.0,5200.0,0,0,1,0.0,1.0,5.0
86.0,3,3,2.0,4.0,0.0,1628.0,0,0,1,1.0,2.0,1.0
93.0,2,2,2.0,3.0,0.0,1176.0,0,0,2,0.0,1.0,0.08
81.0,3,2,1.0,1.0,1.0,667.0,0,0,1,0.0,2.0,2.1
25.0,8,9,4.0,1.0,1.0,7200.0,1,0,1,1.0,1.0,19.5
97.0,3,4,3.0,3.0,0.0,2179.0,1,0,2,0.0,1.0,1.0
16.0,5,5,3.0,3.0,1.0,7450.0,1,0,1,0.0,1.0,9.5
101.0,3,1,0.0,1.0,0.0,1103.0,0,0,1,0.0,1.0,1.0
50.0,1,1,0.0,4.0,1.0,1242.0,0,0,1,0.0,1.0,3.3
78.0,4,6,4.0,3.0,0.0,2817.0,1,0,1,2.0,0.0,3.0
4.0,3,4,4.0,0.0,0.0,1945.0,1,0,1,1.0,2.0,2.0
78.0,4,4,2.0,3.0,0.0,1819.0,0,0,1,1.0,1.0,1.0
111.0,3,2,2.0,1.0,0.0,1244.0,0,0,1,0.0,1.0,0.08
54.0,4,4,1.0,3.0,1.0,3240.0,0,0,1,0.0,1.0,8.5
98.0,3,2,1.0,1.0,0.0,1878.0,0,0,1,0.0,2.0,0.09
97.0,2,2,3.0,3.0,0.0,1263.0,0,0,1,1.0,0.0,1.0
105.0,4,5,4.0,3.0,0.0,1895.0,0,0,1,0.0,0.0,0.09
95.0,3,3,3.0,3.0,0.0,1387.0,1,0,2,2.0,0.0,1.0
75.0,3,4,3.0,3.0,0.0,2123.0,1,0,2,1.0,0.0,3.0
85.0,2,2,4.0,3.0,0.0,1200.0,0,0,1,1.0,0.0,1.0
20.0,3,3,2.0,2.0,1.0,4518.0,1,0,2,0.0,1.0,7.5
7.0,3,3,0.0,0.0,1.0,1000.0,0,0,1,0.0,1.0,0.74
16.0,2,3,2.0,3.0,0.0,1939.03,1,0,1,1.0,2.0,2.0
17.0,3,4,4.0,3.0,0.0,2217.0,1,0,2,0.0,2.0,2.0
5.0,4,6,3.0,3.0,0.0,2602.0,1,0,1,0.0,2.0,2.0
17.0,3,2,2.0,3.0,0.0,1420.0,0,0,1,0.0,2.0,1.0
29.0,4,5,4.0,1.0,0.0,3889.0,1,0,0,0.0,2.0,6.0
92.0,3,3,4.0,3.0,0.0,1600.0,1,0,0,0.0,0.0,2.0
107.0,2,2,2.0,1.0,0.0,632.0,0,0,2,0.0,1.0,0.04
92.0,2,2,1.0,3.0,0.0,586.0,0,0,2,0.0,0.0,0.04
10.0,3,3,2.0,1.0,0.0,2120.0,1,0,1,1.0,0.0,3.0
50.0,5,6,4.0,0.0,1.0,2700.0,1,1,2,1.0,2.0,8.25
81.0,2,3,4.0,1.0,1.0,1319.0,0,0,1,2.0,2.0,0.92
81.0,2,2,3.0,0.0,0.0,1426.0,0,0,2,0.0,0.0,1.0
68.0,2,3,2.0,3.0,0.0,1250.0,1,0,2,0.0,2.0,2.0
54.0,3,3,4.0,0.0,0.0,2199.0,1,0,2,1.0,2.0,1.0
111.0,2,2,2.0,3.0,0.0,750.0,0,0,1,0.0,2.0,0.03
49.0,10,10,4.0,0.0,1.0,7500.0,1,0,2,1.0,2.0,9.35
16.0,2,2,3.0,3.0,0.0,1939.03,0,0,1,2.0,2.0,2.0
61.0,4,6,4.0,0.0,0.0,2455.0,1,0,2,1.0,0.0,6.0
103.0,2,2,3.0,2.0,0.0,1199.0,0,0,1,1.0,2.0,0.06
62.0,6,4,3.0,2.0,1.0,2700.0,1,0,2,0.0,2.0,5.6
97.0,2,2,2.0,1.0,0.0,1484.0,0,0,1,1.0,0.0,1.0
94.0,3,3,4.0,3.0,0.0,1893.0,1,0,0,2.0,0.0,2.0
100.0,2,2,3.0,1.0,0.0,1350.0,0,0,1,0.0,2.0,0.09
98.0,3,4,4.0,3.0,0.0,1580.0,0,1,1,2.0,0.0,1.0
31.0,5,7,4.0,3.0,1.0,4500.0,1,0,0,1.0,2.0,20.0
103.0,4,4,4.0,0.0,0.0,2005.0,1,0,1,0.0,0.0,1.0
47.0,4,4,3.0,1.0,1.0,360.0,0,0,1,0.0,2.0,0.51
95.0,3,3,3.0,3.0,0.0,1400.0,1,0,2,2.0,2.0,1.0
81.0,3,4,3.0,3.0,0.0,2127.0,1,0,1,2.0,2.0,2.0
107.0,3,2,1.0,3.0,0.0,716.0,0,0,2,1.0,2.0,0.03
92.0,2,2,3.0,1.0,0.0,1231.0,0,0,1,1.0,2.0,0.09
105.0,3,4,3.0,3.0,0.0,1805.0,1,0,1,0.0,2.0,1.0
81.0,3,3,4.0,3.0,0.0,1723.0,0,0,2,2.0,0.0,2.0
107.0,2,2,2.0,3.0,0.0,1364.0,0,0,1,0.0,2.0,0.05
40.0,3,2,3.0,1.0,0.0,833.0,0,0,1,0.0,1.0,0.08
97.0,3,4,2.0,3.0,0.0,1616.0,1,0,2,0.0,2.0,1.0
105.0,4,3,2.0,1.0,0.0,1983.0,0,0,2,0.0,0.0,0.09
107.0,3,3,3.0,1.0,0.0,1720.0,0,1,1,0.0,2.0,0.09
43.0,2,3,4.0,4.0,0.0,1299.0,0,0,1,1.0,0.0,0.07
111.0,2,2,0.0,3.0,0.0,567.0,0,0,1,0.0,2.0,0.03
18.0,2,2,1.0,1.0,0.0,800.0,0,0,0,0.0,1.0,0.06
54.0,4,4,3.0,3.0,1.0,3240.0,1,1,2,1.0,1.0,7.25
98.0,2,2,2.0,3.0,0.0,668.0,0,0,2,1.0,2.0,0.04
89.0,3,4,4.0,1.0,0.0,1946.0,1,0,1,0.0,2.0,2.0
6.0,1,2,2.0,1.0,0.0,334.0,0,0,1,1.0,2.0,0.02
31.0,6,8,4.0,0.0,1.0,4500.0,1,1,2,1.0,2.0,19.0
97.0,4,4,3.0,3.0,0.0,2600.0,0,0,1,0.0,1.0,2.0
6.0,4,5,4.0,1.0,0.0,2582.0,1,0,1,1.0,1.0,1.0
11.0,3,3,3.0,3.0,0.0,1550.0,0,0,1,1.0,0.0,1.0
53.0,4,4,4.0,0.0,0.0,2857.0,0,1,2,1.0,2.0,1.0
93.0,2,2,4.0,3.0,0.0,1299.0,0,0,2,1.0,2.0,0.09
31.0,6,7,4.0,1.0,1.0,4518.0,1,1,2,1.0,2.0,17.3
25.0,1,1,2.0,0.0,0.0,588.0,0,0,1,0.0,2.0,0.05
58.0,5,6,4.0,0.0,0.0,5200.0,1,1,2,2.0,0.0,3.0
11.0,3,4,3.0,3.0,0.0,2339.0,1,0,1,1.0,0.0,2.0
35.0,3,4,2.0,3.0,1.0,900.0,0,0,1,0.0,1.0,1.0
47.0,3,3,2.0,3.0,1.0,1350.0,0,0,1,0.0,1.0,0.55
98.0,3,3,1.0,3.0,0.0,1750.0,0,0,2,2.0,0.0,1.0
79.0,3,2,0.0,2.0,1.0,1000.0,0,0,1,0.0,1.0,0.45
79.0,2,2,1.0,3.0,0.0,1000.0,0,0,1,0.0,2.0,0.04
101.0,2,2,2.0,4.0,0.0,1226.0,0,0,1,0.0,1.0,0.08
78.0,2,3,0.0,3.0,0.0,1100.0,0,0,1,1.0,1.0,1.0
97.0,4,5,4.0,3.0,0.0,2545.0,0,0,1,1.0,1.0,1.0
11.0,5,6,3.0,3.0,1.0,4500.0,1,1,1,1.0,2.0,12.5
20.0,5,5,1.0,3.0,1.0,2778.0,0,0,1,0.0,1.0,4.5
30.0,5,5,3.0,2.0,1.0,2700.0,1,1,1,1.0,2.0,9.0
4.0,3,4,4.0,0.0,0.0,1757.0,1,0,1,1.0,0.0,1.0
64.0,5,4,4.0,0.0,1.0,1548.0,0,1,2,1.0,1.0,3.15
66.0,3,1,0.0,4.0,0.0,2295.0,0,0,1,0.0,1.0,3.0
94.0,5,6,4.0,1.0,0.0,5711.0,1,0,1,1.0,2.0,3.0
89.0,3,3,3.0,3.0,0.0,1321.0,0,0,2,1.0,2.0,1.0
81.0,3,3,4.0,3.0,0.0,2150.0,0,0,1,0.0,0.0,2.0
96.0,2,2,3.0,3.0,0.0,1158.0,0,0,2,0.0,2.0,0.08
8.0,2,2,4.0,1.0,0.0,1120.0,0,0,1,2.0,1.0,0.08
103.0,2,2,3.0,3.0,0.0,1222.0,0,0,1,2.0,2.0,0.06
89.0,3,4,4.0,3.0,0.0,1963.0,1,0,1,1.0,2.0,2.0
11.0,5,5,4.0,3.0,1.0,6228.0,1,0,1,1.0,1.0,7.0
101.0,2,2,2.0,4.0,0.0,1390.0,0,0,1,0.0,0.0,0.06
82.0,2,2,2.0,0.0,0.0,1086.0,0,0,1,0.0,2.0,0.08
101.0,3,3,2.0,1.0,0.0,1423.0,0,0,1,0.0,1.0,1.0
39.0,3,3,3.0,4.0,0.0,1403.0,0,0,1,1.0,2.0,1.0
67.0,2,2,0.0,0.0,1.0,1222.0,0,0,1,0.0,2.0,0.85
79.0,4,4,2.0,2.0,1.0,345.0,0,1,1,0.0,2.0,2.43
111.0,2,2,2.0,3.0,0.0,900.0,0,0,1,0.0,1.0,0.04
105.0,4,4,3.0,3.0,0.0,1939.0,1,0,1,1.0,0.0,1.0
111.0,3,3,4.0,3.0,0.0,1600.0,0,0,1,2.0,2.0,1.0
89.0,3,4,4.0,3.0,0.0,2047.0,1,0,1,2.0,2.0,1.0
69.0,3,3,3.0,1.0,0.0,1137.0,0,0,1,0.0,1.0,1.0
17.0,3,3,4.0,1.0,0.0,2006.0,1,0,1,1.0,2.0,2.0
7.0,3,3,1.0,0.0,1.0,1125.0,0,0,1,0.0,1.0,1.3
80.0,3,4,3.0,3.0,0.0,1586.0,1,0,0,2.0,1.0,1.0
41.0,2,2,2.0,3.0,0.0,856.0,0,0,1,0.0,2.0,0.07
89.0,2,2,3.0,3.0,0.0,1252.0,0,0,1,2.0,2.0,1.0
103.0,3,4,3.0,3.0,0.0,1679.0,1,1,1,1.0,2.0,0.08
107.0,2,2,2.0,1.0,0.0,571.0,0,0,2,0.0,2.0,0.04
25.0,3,4,4.0,2.0,0.0,1738.0,1,0,1,1.0,2.0,1.0
31.0,6,6,2.0,2.0,1.0,4518.0,1,0,2,0.0,2.0,18.0
90.0,4,6,1.0,3.0,1.0,558.0,0,0,1,0.0,2.0,1.6
81.0,3,3,4.0,1.0,0.0,1900.0,1,0,1,2.0,2.0,1.0
111.0,2,2,1.0,3.0,0.0,535.0,0,0,1,1.0,1.0,0.02
57.0,5,6,4.0,0.0,1.0,3240.0,1,1,2,2.0,2.0,10.3
73.0,3,3,4.0,3.0,0.0,20256.0,1,0,2,0.0,2.0,4.0
63.0,3,3,4.0,2.0,0.0,1900.0,1,0,1,2.0,2.0,1.0
80.0,3,3,3.0,3.0,0.0,1527.0,1,0,1,1.0,2.0,1.0
88.0,2,2,0.0,4.0,0.0,1625.0,0,0,1,0.0,1.0,0.06
73.0,2,2,2.0,1.0,0.0,1186.0,0,0,2,2.0,0.0,2.0
103.0,3,3,4.0,3.0,0.0,1747.0,0,0,1,0.0,0.0,1.0
75.0,1,1,1.0,3.0,0.0,826.0,0,0,1,0.0,0.0,1.0
97.0,3,3,3.0,3.0,0.0,1436.0,0,0,1,0.0,2.0,0.09
81.0,3,3,3.0,1.0,0.0,2000.0,1,0,2,2.0,0.0,2.0
73.0,3,3,2.0,3.0,0.0,1493.0,1,0,1,1.0,2.0,2.0
61.0,3,4,4.0,3.0,0.0,15432.0,1,0,2,0.0,2.0,4.0
30.0,5,6,4.0,0.0,1.0,2700.0,1,1,1,1.0,2.0,10.55
111.0,2,2,1.0,1.0,0.0,644.0,0,0,1,0.0,2.0,0.03
98.0,3,3,1.0,3.0,0.0,1900.0,0,0,2,2.0,0.0,1.0
34.0,2,2,2.0,2.0,0.0,900.0,0,0,1,1.0,1.0,0.05
111.0,2,2,2.0,3.0,0.0,711.0,0,0,1,0.0,2.0,0.03
7.0,5,3,3.0,0.0,1.0,3500.0,0,0,1,0.0,2.0,1.35
50.0,3,4,2.0,4.0,0.0,20236.0,0,0,1,0.0,2.0,4.0
109.0,2,2,1.0,1.0,0.0,577.0,0,0,1,0.0,1.0,0.03
79.0,5,3,2.0,2.0,1.0,1350.0,0,0,1,0.0,1.0,1.15
15.0,5,5,4.0,3.0,1.0,8000.0,1,0,1,1.0,2.0,9.0
8.0,4,4,4.0,3.0,0.0,2100.0,1,0,2,2.0,0.0,1.0
105.0,2,2,3.0,3.0,1.0,959.0,0,0,1,0.0,1.0,0.75
77.0,4,4,4.0,1.0,0.0,1809.0,0,0,1,1.0,0.0,1.0
42.0,2,2,2.0,3.0,0.0,1086.0,0,0,1,0.0,2.0,0.06
101.0,3,3,4.0,4.0,0.0,1944.0,0,0,1,1.0,2.0,1.0
30.0,5,5,3.0,0.0,1.0,1800.0,1,0,2,1.0,1.0,6.25
63.0,3,3,3.0,0.0,0.0,1910.0,0,0,2,1.0,2.0,1.0
45.0,10,10,4.0,0.0,1.0,3123.0,0,0,1,0.0,1.0,8.0
7.0,2,2,2.0,0.0,1.0,56.0,0,0,1,0.0,1.0,0.38
43.0,3,3,4.0,3.0,0.0,1845.0,1,0,1,0.0,1.0,1.0
81.0,2,2,4.0,1.0,0.0,1312.0,0,0,1,1.0,2.0,1.0
33.0,4,5,4.0,3.0,1.0,2844.0,1,1,2,1.0,2.0,11.75
